hashed_lens_id,r1_retrieved,r2_model1_score,r2_model2_score,r2_decision,r3_human_reviewed,r4_rescue_flag,r5_pre_dedup,r6_final_family,exclusion_reason
6ab0e7f0674d2ac5,True,1.0,0.4,exclude,False,False,False,False,duplicate_excluded
6b189a7d2219bc2c,True,1.5,0.1,exclude,False,False,False,False,duplicate_excluded
037d66119e0f36a7,True,2.6,5.0,include,False,False,True,True,
2d155fc3b5a88626,True,1.3,1.9,exclude,False,False,False,False,off_topic
dac5fca3a23a8252,True,2.4,0.3,exclude,True,False,False,False,off_topic
cf0e678b192a740b,True,3.2,4.5,include,False,False,True,True,
d6ecfd768ebc8f87,True,2.3,0.1,exclude,True,False,False,False,off_topic
0f3dc8ea37f68ce8,True,3.9,5.0,include,False,False,True,True,
076aedbe128d449a,True,3.5,4.8,include,False,False,True,True,
ff664167ef960045,True,2.5,0.4,exclude,True,False,False,False,off_topic
2e166ceeda131019,True,4.0,4.5,include,False,False,True,True,
fe0788310e8c3364,True,4.2,4.8,include,False,False,True,True,
05dff402db14a351,True,2.6,4.3,include,False,False,True,True,
0916f72d6f9e843a,True,4.9,3.9,include,False,False,True,True,
0045aabe0a653123,True,1.4,0.5,exclude,False,False,False,False,non_patent
72d95f259ba14772,True,1.4,0.4,exclude,False,False,False,False,below_threshold
c59c80fb9320694c,True,0.2,0.6,exclude,False,False,False,False,off_topic
68e06a77281746b6,True,2.5,3.7,include,False,False,True,True,
fbd41106ba3f90b6,True,0.8,1.5,exclude,False,False,False,False,off_topic
8c1546e40974f06e,True,0.9,0.4,exclude,False,False,False,False,duplicate_excluded
851eecf18be0b272,True,0.1,0.4,exclude,False,False,False,False,off_topic
ea3572dab19a0000,True,3.2,3.9,include,False,False,True,merged,
fb5fbc9f8bce13cb,True,4.9,3.4,include,False,False,True,True,
520c780859c006c4,True,2.4,1.0,exclude,False,False,False,False,below_threshold
d63b23a34f419274,True,3.3,3.3,include,False,False,True,True,
fff6ca6b479b073e,True,3.8,2.9,include,False,False,True,merged,
3e38499cc069b872,True,3.3,2.8,include,False,False,True,merged,
ad8f557b538c9f95,True,0.4,2.4,exclude,False,False,False,False,duplicate_excluded
10ef6cbc79223b15,True,3.1,4.0,include,False,False,True,True,
4dabdfb3fae900c4,True,0.4,0.8,exclude,False,False,False,False,duplicate_excluded
cd29fc82d9c1a832,True,0.3,1.8,exclude,False,False,False,False,non_patent
8cc21bbf5df91679,True,4.6,4.4,include,False,False,True,True,
0838ee92130f2e35,True,1.4,0.5,exclude,False,False,False,False,duplicate_excluded
96eefe638fd31f2e,True,4.8,4.9,include,False,False,True,True,
47e35d56f7e565ea,True,0.6,1.4,exclude,False,False,False,False,non_patent
e8ec5bace61cacdf,True,2.9,4.4,include,False,False,True,True,
976e9eff8c6e751e,True,0.6,2.5,exclude,False,False,False,False,off_topic
cd83c72d350139b0,True,3.9,3.8,include,False,False,True,merged,
47f499da1ee0536a,True,3.6,3.2,include,False,False,True,True,
0d7ff53fb2182e3c,True,3.1,2.7,include,False,False,True,True,
079be9e107312788,True,3.1,2.8,include,False,False,True,True,
bed1bdf9d2356eb2,True,0.0,1.0,exclude,False,False,False,False,non_patent
e3cffa26877de6d0,True,4.9,4.7,include,False,False,True,True,
b99c75539c1fba99,True,1.2,0.9,exclude,False,False,False,False,non_patent
aeb94fe5ba54e696,True,0.3,1.2,exclude,False,False,False,False,off_topic
427dd583c8d91c04,True,2.9,2.7,include,False,False,True,True,
40dab8b1413760d3,True,4.6,3.2,include,False,False,True,True,
0063573c404dbe84,True,0.8,2.4,exclude,False,False,False,False,below_threshold
1bfe41479756fc17,True,3.4,4.7,include,False,False,True,True,
be172fe14a96f425,True,2.9,2.7,include,False,False,True,True,
5f3c71681b37bb6b,True,4.9,4.9,include,False,False,True,True,
ee97e32017dc619a,True,0.8,2.5,exclude,False,False,False,False,non_patent
be6a8df3339af9fa,True,1.8,1.1,exclude,False,False,False,False,off_topic
9283cc8fc7236092,True,1.8,2.1,exclude,False,True,True,True,below_threshold
4e4619a667d8f0a7,True,0.1,0.8,exclude,False,False,False,False,off_topic
8fa4f1cae841c4eb,True,1.0,1.4,exclude,False,False,False,False,duplicate_excluded
cf6c2c6665d9404f,True,1.7,0.7,exclude,False,False,False,False,below_threshold
2f6b341324460f14,True,0.1,1.4,exclude,False,False,False,False,non_patent
9b335a2399d140ef,True,2.9,3.4,include,False,False,True,True,
67a15ca8ed99f13e,True,1.1,0.7,exclude,False,False,False,False,non_patent
9b917234a256434c,True,3.0,2.6,include,False,False,True,True,
e61b5e7d25e4584f,True,0.4,0.7,exclude,False,False,False,False,below_threshold
2ad9cf0c3218c0d2,True,1.2,0.3,exclude,False,False,False,False,non_patent
5dbf3b3ec75553d4,True,1.2,2.2,exclude,False,False,False,False,duplicate_excluded
fc261d614f634459,True,0.2,1.4,exclude,False,False,False,False,off_topic
16c3cda87d019030,True,0.9,1.0,exclude,False,False,False,False,off_topic
398da0cb35ec40b9,True,3.6,3.2,include,False,False,True,True,
ee1cdf35868a8d6f,True,1.2,0.6,exclude,False,False,False,False,duplicate_excluded
124f7c3efb04efe8,True,1.4,0.4,exclude,False,False,False,False,below_threshold
06ec03a3101d1104,True,0.2,0.9,exclude,False,False,False,False,non_patent
1bd9ff4110542294,True,4.9,4.0,include,False,False,True,True,
1baa8f236b996436,True,1.4,2.1,exclude,False,False,False,False,non_patent
175e9c7b5846495e,True,3.4,2.7,include,False,False,True,merged,
35d55ff52bf38ad4,True,1.4,0.6,exclude,False,False,False,False,duplicate_excluded
8896f97e0640e6b5,True,2.7,4.8,include,False,False,True,True,
d2de9bbcf62247de,True,4.3,3.8,include,False,False,True,True,
9859c424a26b1da9,True,3.6,3.3,include,False,False,True,merged,
a1545f6494a47d6c,True,0.3,1.9,exclude,False,False,False,False,off_topic
d255aff0e3adbea5,True,2.4,0.4,exclude,False,False,False,False,off_topic
22b9ad2dd1ca0fdb,True,4.5,2.8,include,False,False,True,True,
2c3b807f9eae77fa,True,1.1,2.5,exclude,False,False,False,False,non_patent
a1937c0a938de105,True,0.5,2.1,exclude,False,False,False,False,off_topic
16598a094a712d1a,True,2.1,0.6,exclude,False,False,False,False,below_threshold
72c13f0441828c73,True,2.7,3.9,include,False,False,True,True,
ee35faf8d82502e5,True,3.9,4.6,include,False,False,True,True,
cfafdbb02095c0df,True,1.3,2.3,exclude,False,False,False,False,below_threshold
83e85725a1a68774,True,2.0,1.6,exclude,False,False,False,False,non_patent
d96b491dacedfed4,True,2.8,2.9,include,False,False,True,True,
3c87b7c2bbfa91b2,True,3.9,4.0,include,False,False,True,True,
9fb8983e4e678978,True,4.9,2.8,include,False,False,True,True,
b483d8ab3bff088a,True,2.8,4.4,include,False,False,True,True,
f64e57fc5e55b485,True,3.7,3.3,include,False,False,True,merged,
33ea481141b459bf,True,2.2,0.7,exclude,False,False,False,False,non_patent
4effeefbe1dae1e2,True,1.4,1.2,exclude,False,False,False,False,off_topic
0ceb9ea55aa530cc,True,3.2,2.9,include,False,False,True,True,
601e771ac792624a,True,1.5,1.7,exclude,False,False,False,False,below_threshold
c269f50361ab6012,True,3.5,4.7,include,False,False,True,True,
8bc79113678f4be6,True,1.7,0.1,exclude,False,False,False,False,non_patent
04f155e891aa61fc,True,4.8,4.7,include,False,False,True,True,
d4d8440117035595,True,0.1,2.0,exclude,False,False,False,False,duplicate_excluded
c9781032fbab567d,True,3.3,4.6,include,False,False,True,True,
77179583178044d0,True,2.1,1.7,exclude,False,False,False,False,off_topic
118a4c44d36d81a1,True,0.3,2.4,exclude,True,False,False,False,non_patent
55934754cfc8576f,True,1.9,0.8,exclude,False,False,False,False,non_patent
62c68e8a0af8022c,True,4.0,2.7,include,False,False,True,True,
8500ceea64bb639c,True,1.1,2.3,exclude,False,False,False,False,non_patent
3f83876e00becff0,True,4.4,4.4,include,False,False,True,True,
58fc59775c24efea,True,2.5,3.0,include,False,False,True,merged,
67448c9a46e6db3a,True,2.7,4.3,include,False,False,True,True,
3be1ce9fbc852cc4,True,1.0,2.0,exclude,False,False,False,False,below_threshold
e8bafd470a85b016,True,0.4,2.2,exclude,False,False,False,False,off_topic
b8ab00f76321053c,True,2.1,0.6,exclude,False,False,False,False,non_patent
702fb5274d654835,True,0.1,0.9,exclude,False,False,False,False,off_topic
e7c25571175711ae,True,3.2,4.6,include,False,False,True,True,
a9f2b2ba21dac335,True,1.3,1.6,exclude,False,False,False,False,below_threshold
02d1658d9fb4c4cf,True,1.7,0.6,exclude,False,False,False,False,non_patent
ef2fe2490824350f,True,4.0,2.9,include,False,False,True,True,
ada119d101c14e12,True,2.2,1.5,exclude,False,False,False,False,duplicate_excluded
d6e1adc5ccf710a9,True,3.4,4.6,include,False,False,True,True,
aed5309a26ca9a4a,True,0.6,2.1,exclude,False,False,False,False,below_threshold
43e40244a0d6f27f,True,0.7,1.0,exclude,False,False,False,False,off_topic
c69a1e49434e7dfb,True,2.5,3.9,include,False,False,True,merged,
5509509e0b21bb25,True,2.1,1.6,exclude,False,False,False,False,off_topic
097d0c100983da59,True,0.7,1.0,exclude,False,False,False,False,below_threshold
e9d16021ebe78841,True,3.8,3.7,include,False,False,True,merged,
42828a25380466f2,True,3.7,2.8,include,False,False,True,True,
b002dcfad7ae1174,True,0.4,2.0,exclude,False,False,False,False,off_topic
34a4689f85a3ce3d,True,0.6,2.0,exclude,False,False,False,False,duplicate_excluded
81fecb9a2830d6e0,True,1.8,1.6,exclude,False,True,True,True,below_threshold
19f1195c4fe202d7,True,3.2,4.7,include,False,False,True,True,
011e17fb47de5223,True,2.1,1.1,exclude,False,False,False,False,off_topic
5a950430dd812ad2,True,3.7,4.2,include,False,False,True,True,
2940b5d6bd989e3f,True,2.1,1.0,exclude,False,False,False,False,below_threshold
0e062fedb6eb9d45,True,0.0,2.5,exclude,True,False,False,False,duplicate_excluded
55a9b081baeb594e,True,3.9,4.0,include,False,False,True,True,
b9e2dfc0a09390a6,True,0.7,1.7,exclude,False,False,False,False,non_patent
d2ddc91e1a6e9d8c,True,0.2,2.5,exclude,True,False,False,False,duplicate_excluded
9b4f1dfd002e51cd,True,2.2,0.7,exclude,False,False,False,False,duplicate_excluded
70430c5deb655c4e,True,0.5,1.3,exclude,False,False,False,False,off_topic
db2cac5a6db52052,True,4.7,4.5,include,False,False,True,True,
69fbbc0ea988ef40,True,2.0,1.5,exclude,False,False,False,False,duplicate_excluded
e6d676ed19c00c07,True,1.7,1.8,exclude,False,False,False,False,non_patent
b334a26efac34412,True,5.0,3.1,include,False,False,True,True,
6489566ce2bd9025,True,1.0,1.0,exclude,False,False,False,False,below_threshold
a4eca27c5c7503f6,True,3.8,3.9,include,False,False,True,merged,
a45c447d2bb9a495,True,3.4,4.3,include,False,False,True,True,
f5944197b6ab2a21,True,1.7,1.6,exclude,False,False,False,False,non_patent
00fda713ebcd91cd,True,2.6,3.2,include,False,False,True,merged,
1665f9e784a9ca16,True,2.6,3.6,include,False,False,True,merged,
392ce461bb10678a,True,3.2,3.7,include,False,False,True,True,
6e7624447c8d245a,True,4.4,4.3,include,False,False,True,True,
79b84c1f7e455ed4,True,1.4,2.3,exclude,False,False,False,False,duplicate_excluded
12c4cb11a3657baa,True,1.6,0.6,exclude,False,False,False,False,off_topic
49d263305ab18a81,True,4.4,3.3,include,False,False,True,True,
e96ea7aeb4097746,True,2.0,0.8,exclude,False,False,False,False,duplicate_excluded
e34d49c99a4a96e0,True,1.5,1.2,exclude,False,False,False,False,below_threshold
1b704b042ccb4c99,True,1.2,2.2,exclude,False,False,False,False,below_threshold
97cbb77031a6590a,True,1.2,0.5,exclude,False,False,False,False,below_threshold
0c4adbc89565e78c,True,4.7,3.5,include,False,False,True,True,
7f4dbb2643a13309,True,3.2,2.6,include,False,False,True,True,
b1209a45d39231cd,True,2.1,0.3,exclude,False,False,False,False,off_topic
f08a40ac1a1278c3,True,3.4,5.0,include,False,False,True,True,
e78621e448ceda10,True,3.6,2.7,include,False,False,True,merged,
7102c5a865c9137f,True,0.8,1.8,exclude,False,False,False,False,below_threshold
165f7cdb3751fd46,True,1.2,1.6,exclude,False,False,False,False,off_topic
5a9c787076880483,True,0.8,0.1,exclude,False,False,False,False,non_patent
6eeaa33f11cd1b13,True,3.2,4.4,include,False,False,True,True,
ecc973da21bc39ff,True,2.9,4.4,include,False,False,True,True,
b20cba6f9774aaeb,True,3.7,4.4,include,False,False,True,True,
f60175d49081818b,True,2.7,4.0,include,False,False,True,True,
657e52e5f0a1815c,True,1.6,1.0,exclude,False,False,False,False,non_patent
6e4bca04a3a2be82,True,1.0,0.1,exclude,False,False,False,False,off_topic
599be630375644c2,True,4.3,4.9,include,False,False,True,True,
f2f366d4b26e27f0,True,3.2,3.3,include,False,False,True,merged,
3d4b3e64bbea738e,True,0.0,0.0,exclude,False,False,False,False,off_topic
20d679f299a6fcc1,True,3.1,4.7,include,False,False,True,True,
a61757f1fb8aac6b,True,0.8,0.3,exclude,False,False,False,False,duplicate_excluded
d554ab1d3448f44f,True,0.4,2.1,exclude,False,False,False,False,duplicate_excluded
8481040d4db2c3f0,True,2.4,1.1,exclude,False,False,False,False,duplicate_excluded
575adb4460c2b0f1,True,3.6,4.2,include,False,False,True,True,
7e485bc8ac7f43bd,True,0.3,2.5,exclude,True,False,False,False,non_patent
0b05f962b9c0a501,True,3.4,3.0,include,False,False,True,True,
1f3ee0141cfbeb1f,True,2.9,3.8,include,False,False,True,merged,
8860c5cbb46873c9,True,0.0,0.6,exclude,False,False,False,False,off_topic
2dc05f82ea4729af,True,0.5,0.1,exclude,False,False,False,False,off_topic
b8d430ca1fdaa387,True,0.3,1.8,exclude,False,False,False,False,below_threshold
d8c38f3923957f5c,True,0.9,1.6,exclude,False,False,False,False,below_threshold
a5376624d4075f76,True,4.0,2.6,include,False,False,True,True,
4ff856dfc68520c5,True,0.3,2.1,exclude,False,False,False,False,below_threshold
e50e02198e5d4426,True,1.7,1.0,exclude,False,False,False,False,non_patent
e3ec6de08757820a,True,2.8,3.1,include,False,False,True,True,
b74afaef739f2caa,True,4.3,3.0,include,False,False,True,True,
3634b7f1a892dc0b,True,1.7,0.0,exclude,False,False,False,False,non_patent
b20f60e35edad298,True,1.7,1.7,exclude,False,False,False,False,duplicate_excluded
59cfc7294fbe2af7,True,1.6,1.8,exclude,False,False,False,False,non_patent
f035fbdcdacee30b,True,2.1,0.3,exclude,False,False,False,False,below_threshold
20e79eca38bd6195,True,0.7,2.0,exclude,False,False,False,False,non_patent
659889784c23357c,True,3.0,3.0,include,False,False,True,True,
14fda8730ed2a85a,True,3.2,3.8,include,False,False,True,True,
0ad63639eebd394d,True,3.0,4.3,include,False,False,True,True,
e739f94839c66701,True,3.2,2.6,include,False,False,True,True,
ce59eb1e89a9a6ba,True,3.7,3.0,include,False,False,True,True,
88094928ecc9f16c,True,2.3,0.8,exclude,False,False,False,False,below_threshold
3cf4ea8daedcc84d,True,2.5,2.7,include,False,False,True,True,
76971bcfbd7b9090,True,0.3,1.4,exclude,False,False,False,False,non_patent
86f553fd989fb8fe,True,2.9,2.7,include,False,False,True,True,
a262d57a452ce797,True,3.8,4.3,include,False,False,True,True,
ef4650d42204b848,True,0.3,0.6,exclude,False,False,False,False,off_topic
3004b965e9a9d37a,True,1.9,1.7,exclude,False,True,True,True,below_threshold
3f79668e1d80717f,True,0.7,0.1,exclude,False,False,False,False,off_topic
0c0bd752060c6233,True,3.3,3.6,include,False,False,True,merged,
6c195665cee12178,True,2.0,0.8,exclude,False,False,False,False,below_threshold
5e65178e0a51e9ce,True,2.7,4.4,include,False,False,True,True,
8aedfbca26056c96,True,0.1,2.1,exclude,False,False,False,False,off_topic
d9e13260539764f6,True,3.3,4.7,include,False,False,True,True,
18d01965cc01f5ca,True,4.9,3.2,include,False,False,True,True,
3e829afe6a01e1fc,True,1.8,0.9,exclude,False,False,False,False,duplicate_excluded
df68e6fbb16a719d,True,3.0,3.5,include,False,False,True,True,
3c13b907a8368e78,True,2.4,0.7,exclude,False,False,False,False,non_patent
c4ba66c3b08d12ac,True,1.7,1.2,exclude,False,False,False,False,non_patent
2e54a0b90ecb1e98,True,4.1,4.5,include,False,False,True,True,
206f68e53ed84714,True,0.3,1.7,exclude,False,False,False,False,below_threshold
458465ce044d2001,True,2.8,3.0,include,False,False,True,merged,
ec34b8faa9327e9e,True,1.0,1.5,exclude,False,False,False,False,non_patent
809cfca01b573ac7,True,0.5,0.9,exclude,False,False,False,False,duplicate_excluded
5e073ff5192e7499,True,4.0,4.7,include,False,False,True,True,
cd353aabd11057e0,True,4.0,3.5,include,False,False,True,merged,
f4430ad32d31a3c6,True,3.7,3.7,include,False,False,True,True,
2c021b7c4109e2b6,True,2.2,1.1,exclude,False,False,False,False,below_threshold
7def1b3ea09d5199,True,0.7,0.8,exclude,False,False,False,False,off_topic
ad77984a3172ddb1,True,4.9,4.2,include,False,False,True,True,
77fbce905a344aeb,True,3.3,3.8,include,False,False,True,True,
adec9a6aa718265b,True,4.3,2.7,include,False,False,True,True,
b78bbb06485d6eec,True,1.7,0.6,exclude,False,False,False,False,duplicate_excluded
d0c0da8d1695855f,True,1.7,1.6,exclude,False,False,False,False,off_topic
6f35d1a3ecb748c1,True,4.6,3.9,include,False,False,True,True,
2617503a80ac8a7f,True,2.5,0.1,exclude,True,False,False,False,off_topic
2591b62908ed7ad7,True,3.8,3.7,include,False,False,True,True,
48e9cc9afb621253,True,1.2,0.4,exclude,False,False,False,False,non_patent
99d453398f2ea300,True,3.3,3.3,include,False,False,True,True,
3e8606503ccc3aa4,True,0.7,1.3,exclude,False,False,False,False,non_patent
c6f0faeea6b6ebca,True,1.0,0.6,exclude,False,False,False,False,non_patent
d06e9c073d174cbc,True,1.1,1.4,exclude,False,False,False,False,below_threshold
9331f75d51d82412,True,4.6,3.6,include,False,False,True,True,
cd60fd1d11fa3ea3,True,0.3,1.2,exclude,False,False,False,False,below_threshold
ea87f3ad48d13735,True,2.8,3.5,include,False,False,True,True,
9cf1f21d9853609d,True,1.4,0.0,exclude,False,False,False,False,below_threshold
01ef763756512be1,True,3.2,3.3,include,False,False,True,merged,
96a0c02abccc1f0f,True,4.7,3.9,include,False,False,True,True,
1ab9f8c9b9225de8,True,4.1,3.6,include,False,False,True,True,
84f4209ff64efb0e,True,0.9,2.1,exclude,False,False,False,False,off_topic
bfce0df823b89ebf,True,2.1,0.8,exclude,False,False,False,False,non_patent
7da1c5ce617abe4f,True,1.8,0.9,exclude,False,False,False,False,non_patent
459ad9a9ad8d8a5d,True,2.8,4.4,include,False,False,True,True,
d4bccb6a874ed24b,True,3.1,3.4,include,False,False,True,True,
a389f26dc662b43d,True,2.7,2.8,include,False,False,True,merged,
672b5298279804ae,True,1.4,0.9,exclude,False,False,False,False,below_threshold
1a881309f8582476,True,1.8,2.1,exclude,False,True,True,True,below_threshold
74015d1558c80a89,True,0.4,1.8,exclude,False,False,False,False,non_patent
f485085510f8fd0e,True,2.8,4.0,include,False,False,True,True,
1bc48c621495e517,True,3.0,4.8,include,False,False,True,True,
fbb44cf04086f4ae,True,1.0,1.1,exclude,False,False,False,False,off_topic
ab9b74fe0306e398,True,1.8,0.3,exclude,False,False,False,False,non_patent
629cce19391d3ae6,True,1.7,1.7,exclude,False,True,True,True,below_threshold
deddec05ce114b24,True,4.2,2.8,include,False,False,True,True,
09623e5121bf8557,True,4.7,3.6,include,False,False,True,True,
573ab6c02d52eeae,True,4.0,3.8,include,False,False,True,True,
4e95f1851600cacd,True,2.4,0.0,exclude,True,False,False,False,below_threshold
f58dd71ff3d39155,True,3.9,3.6,include,False,False,True,True,
21b826fab427af03,True,4.0,4.8,include,False,False,True,True,
5b4420275bc8e2ec,True,4.5,4.8,include,False,False,True,True,
acba8621ecbdd3fb,True,1.7,0.4,exclude,False,False,False,False,off_topic
b3c5fc35fbf2627b,True,0.3,1.6,exclude,False,False,False,False,duplicate_excluded
0e7000041b58ef70,True,1.3,1.0,exclude,False,False,False,False,off_topic
074127b67255d89c,True,3.2,4.9,include,False,False,True,True,
dc3a9f8bcb55d7ff,True,4.9,3.6,include,False,False,True,True,
